"No.","Time","Source","Destination","Protocol","Length","Info"
"6202","89.728828","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=341 Ack=2693771 Win=43860 Len=0"
"6203","89.729204","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=341 Ack=2696491 Win=44540 Len=0"
"6204","89.729205","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=341 Ack=2699136 Win=44540 Len=0"
"6205","89.756990","Tri-Data_a3:ef:c5","Broadcast","ARP","60","Gratuitous ARP for 10.15.12.26 (Request)"
"6206","89.768728","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6207","89.768729","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6208","89.768730","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6209","89.768731","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6210","89.768731","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6211","89.768732","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6212","89.809346","Tri-Data_2f:d5:1a","Broadcast","ARP","60","Who has 10.15.12.9? Tell 10.15.12.5"
"6213","89.820801","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6214","89.968718","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6215","89.968719","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6216","89.968720","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6217","89.968721","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6218","89.968722","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6219","89.968723","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6220","90.020788","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6221","90.168638","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6222","90.168639","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6223","90.168640","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6224","90.168641","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6225","90.168642","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6226","90.168643","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6227","90.220787","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6228","90.361092","10.13.24.136","10.13.88.131","MEGACO","110","79708 Request |=NULL AuditValue=TDMs26c1f1/1/6/2/4"
"6229","90.363005","10.13.88.131","10.13.24.136","MEGACO","135","79708 Reply   |=NULL AuditValue=TDMs26c1f1/1/6/2/4 (Mode:IN)"
"6230","90.376360","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6231","90.376361","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6232","90.376361","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6233","90.376362","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6234","90.376363","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6235","90.376364","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6236","90.420738","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6237","90.448135","10.15.12.16","10.7.196.56","TLSv1","7403","Application Data"
"6238","90.449527","10.15.12.16","10.7.196.56","TLSv1","9099","Application Data"
"6239","90.462667","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=341 Ack=2701856 Win=44540 Len=0"
"6240","90.462668","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=341 Ack=2704576 Win=44540 Len=0"
"6241","90.463057","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=341 Ack=2706485 Win=44540 Len=0"
"6242","90.467010","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=341 Ack=2709205 Win=45560 Len=0"
"6243","90.467011","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=341 Ack=2711925 Win=45560 Len=0"
"6244","90.467012","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=341 Ack=2714645 Win=44880 Len=0"
"6245","90.555485","10.15.12.16","10.7.196.56","TLSv1","2907","Application Data"
"6246","90.568599","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6247","90.568601","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6248","90.568602","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6249","90.568603","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6250","90.568604","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6251","90.568604","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6252","90.568605","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=341 Ack=2716890 Win=44880 Len=0"
"6253","90.572864","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=341 Ack=2718383 Win=44880 Len=0"
"6254","90.620748","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6255","90.768701","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6256","90.768703","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6257","90.768704","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6258","90.768705","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6259","90.768706","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6260","90.768707","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6261","90.820856","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6262","90.968761","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6263","90.968762","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6264","90.968763","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6265","90.968764","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6266","90.968765","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6267","90.968765","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6268","91.020813","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6269","91.023049","10.13.24.138","10.13.24.139","UDP","60","1400  >  1400 Len=10"
"6270","91.168672","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6271","91.168673","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6272","91.168674","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6273","91.168675","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6274","91.168676","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6275","91.168677","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6276","91.195760","10.15.12.16","10.7.196.56","TLSv1","13883","Application Data"
"6277","91.210750","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=341 Ack=2721103 Win=44880 Len=0"
"6278","91.210751","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=341 Ack=2723823 Win=44880 Len=0"
"6279","91.210752","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=341 Ack=2726543 Win=45560 Len=0"
"6280","91.215031","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=341 Ack=2729263 Win=45560 Len=0"
"6281","91.215032","10.7.196.56","10.15.12.16","TCP","66","59759  >  3389 [ACK] Seq=341 Ack=2730623 Win=45560 Len=0 SLE=2731983 SRE=2732212"
"6282","91.215033","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=341 Ack=2732212 Win=45162 Len=0"
"6283","91.220808","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6284","91.361169","10.13.24.136","10.13.88.131","MEGACO","110","79709 Request |=NULL AuditValue=TDMs26c1f1/1/6/2/5"
"6285","91.363000","10.13.88.131","10.13.24.136","MEGACO","135","79709 Reply   |=NULL AuditValue=TDMs26c1f1/1/6/2/5 (Mode:IN)"
"6286","91.376042","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6287","91.376043","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6288","91.376044","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6289","91.376045","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6290","91.376046","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6291","91.376046","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6292","91.420797","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6293","91.568628","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6294","91.568629","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6295","91.568630","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6296","91.568631","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6297","91.568632","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6298","91.568633","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6299","91.620802","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6300","91.768735","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6301","91.768736","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6302","91.768737","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6303","91.768738","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6304","91.768739","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6305","91.768740","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6306","91.773086","10.7.196.56","10.15.12.16","TLSv1","139","Application Data"
"6307","91.773218","10.15.12.16","10.7.196.56","TLSv1","123","Application Data"
"6308","91.773280","10.15.12.16","10.7.196.56","TLSv1","123","Application Data"
"6309","91.773545","10.15.12.16","10.7.196.56","TLSv1","123","Application Data"
"6310","91.786934","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2732350 Win=45128 Len=0"
"6311","91.799290","ArtesynE_30:92:2e","Broadcast","ARP","60","Who has 10.13.24.140? Tell 10.13.24.142"
"6312","91.812996","10.13.24.138","10.13.24.139","UDP","60","1403  >  1403 Len=4"
"6313","91.820815","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6314","91.931466","10.15.12.16","10.7.196.56","TLSv1","9387","Application Data"
"6315","91.944579","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2733779 Win=45220 Len=0"
"6316","91.949018","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2736499 Win=45220 Len=0"
"6317","91.949019","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2739219 Win=45220 Len=0"
"6318","91.949020","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2741752 Win=45900 Len=0"
"6319","91.968725","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6320","91.968726","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6321","91.968727","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6322","91.968728","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6323","91.968729","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6324","91.968730","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6325","92.020750","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6326","92.037675","10.15.12.16","10.7.196.56","TLSv1","5883","Application Data"
"6327","92.052851","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2744472 Win=45900 Len=0"
"6328","92.052853","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2747192 Win=45900 Len=0"
"6329","92.168644","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6330","92.168645","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6331","92.168646","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6332","92.168647","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6333","92.168648","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6334","92.168649","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6335","92.220804","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6336","92.248871","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2747581 Win=45802 Len=0"
"6337","92.361187","10.13.24.136","10.13.88.131","MEGACO","110","79710 Request |=NULL AuditValue=TDMs26c1f1/1/6/2/6"
"6338","92.363096","10.13.88.131","10.13.24.136","MEGACO","135","79710 Reply   |=NULL AuditValue=TDMs26c1f1/1/6/2/6 (Mode:IN)"
"6339","92.376029","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6340","92.376030","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6341","92.376031","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6342","92.376032","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6343","92.376033","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6344","92.376034","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6345","92.395615","Santera_0a:1d:83","Broadcast","ARP","60","Who has 10.13.24.156? Tell 10.13.24.158"
"6346","92.420802","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6347","92.453197","ArtesynE_30:a3:7a","Broadcast","ARP","60","Who has 10.13.24.80? Tell 10.13.24.82"
"6348","92.568600","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6349","92.568601","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6350","92.568602","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6351","92.568603","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6352","92.568604","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6353","92.568604","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6354","92.620808","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6355","92.677663","10.15.12.16","10.7.196.56","TLSv1","11531","Application Data"
"6356","92.692748","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2750301 Win=45900 Len=0"
"6357","92.692749","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2753021 Win=45900 Len=0"
"6358","92.693133","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2755741 Win=46580 Len=0"
"6359","92.696884","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2758461 Win=46240 Len=0"
"6360","92.771857","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6361","92.771859","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6362","92.771859","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6363","92.771860","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6364","92.771861","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6365","92.771862","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6366","92.820821","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6367","92.888939","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2759058 Win=46090 Len=0"
"6368","92.968727","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6369","92.968728","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6370","92.968729","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6371","92.968729","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6372","92.968730","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6373","92.968731","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6374","93.019835","10.13.25.13","10.13.24.136","UDP","96","4684  >  4684 Len=54"
"6375","93.020942","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6376","93.031284","10.13.24.139","10.13.25.13","UDP","75","4684  >  4684 Len=33"
"6377","93.031285","10.13.24.139","10.13.25.13","UDP","80","4684  >  4684 Len=38"
"6378","93.031286","10.13.24.139","10.13.25.13","UDP","92","4684  >  4684 Len=50"
"6379","93.032267","10.13.24.139","10.13.24.138","UDP","109","1402  >  1402 Len=67"
"6380","93.032268","10.13.24.139","10.13.24.138","UDP","63","1402  >  1402 Len=21"
"6381","93.032672","10.13.24.136","10.13.24.12","UDP","60","22533  >  22533 Len=18"
"6382","93.032673","10.13.24.136","10.13.88.131","MEGACO","165","79711 Request |=79450 Subtract=TDMs26c1f1/1/7/3/3 |=NULL Modify=TDMs26c1f1/1/7/3/3 (Signal:none) (Mode:IN)"
"6383","93.065699","10.13.24.12","10.13.24.136","UDP","60","22533  >  22533 Len=18"
"6384","93.124761","10.13.88.131","10.13.24.136","MEGACO","140","79711 Reply   |=79450 Subtract=TDMs26c1f1/1/7/3/3 |=NULL Modify=TDMs26c1f1/1/7/3/3"
"6385","93.163309","10.13.25.12","10.13.24.136","UDP","96","4684  >  4684 Len=54"
"6386","93.168650","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6387","93.168651","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6388","93.168652","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6389","93.168653","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6390","93.168654","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6391","93.168655","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6392","93.171394","10.13.24.136","10.13.88.131","MEGACO","103","79712 Request |=79450 Subtract=RTP/1/48102"
"6393","93.171395","10.13.24.136","10.13.24.12","UDP","60","22532  >  22532 Len=16"
"6394","93.171827","10.13.24.12","10.13.24.136","UDP","60","22532  >  22532 Len=18"
"6395","93.192282","10.13.24.139","10.13.24.138","TCP","120","22535  >  33199 [PSH, ACK] Seq=92527 Ack=1 Win=11134 Len=66"
"6396","93.220819","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6397","93.235377","10.13.88.131","10.13.24.136","MEGACO","102","79712 Reply   |=79450 Subtract=RTP/1/48102"
"6398","93.270572","10.13.25.13","10.13.24.136","UDP","70","4684  >  4684 Len=28"
"6399","93.283008","10.13.24.138","10.13.24.139","TCP","60","33199  >  22535 [ACK] Seq=1 Ack=92593 Win=10882 Len=0"
"6400","93.283411","10.13.24.139","10.13.24.138","TCP","1514","22535  >  33199 [ACK] Seq=92593 Ack=1 Win=11134 Len=1460"
"6401","93.283412","10.13.24.139","10.13.24.138","TCP","642","22535  >  33199 [PSH, ACK] Seq=94053 Ack=1 Win=11134 Len=588"
"6402","93.284140","10.13.24.138","10.13.24.139","TCP","60","33199  >  22535 [ACK] Seq=1 Ack=94641 Win=11680 Len=0"
"6403","93.361185","10.13.24.136","10.13.88.131","MEGACO","110","79713 Request |=NULL AuditValue=TDMs26c1f1/1/6/2/7"
"6404","93.363048","10.13.88.131","10.13.24.136","MEGACO","135","79713 Reply   |=NULL AuditValue=TDMs26c1f1/1/6/2/7 (Mode:IN)"
"6405","93.375546","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6406","93.375546","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6407","93.375547","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6408","93.375548","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6409","93.375549","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6410","93.375550","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6411","93.405021","ArtesynE_2c:b3:f3","Broadcast","ARP","60","Who has 10.13.24.12? Tell 10.13.24.14"
"6412","93.420773","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6413","93.453042","10.13.24.138","10.13.24.139","UDP","103","1402  >  1402 Len=61"
"6414","93.520221","10.15.12.16","10.7.196.56","TLSv1","14411","Application Data"
"6415","93.534657","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2761778 Win=46240 Len=0"
"6416","93.535106","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2764498 Win=46240 Len=0"
"6417","93.535107","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2767218 Win=46580 Len=0"
"6418","93.538927","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2769938 Win=46580 Len=0"
"6419","93.538928","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2772658 Win=45900 Len=0"
"6420","93.568642","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6421","93.568643","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6422","93.568644","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6423","93.568645","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6424","93.568646","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6425","93.568647","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6426","93.620817","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6427","93.730932","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2773415 Win=45710 Len=0"
"6428","93.774633","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6429","93.774634","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6430","93.774635","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6431","93.774636","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6432","93.774637","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6433","93.774638","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6434","93.820771","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6435","93.851272","10.15.12.16","10.7.196.56","TLSv1","12555","Application Data"
"6436","93.860073","10.15.12.16","10.7.196.56","TLSv1","12427","Application Data"
"6437","93.864632","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2776135 Win=45900 Len=0"
"6438","93.864634","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2778855 Win=45900 Len=0"
"6439","93.869051","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2781575 Win=46580 Len=0"
"6440","93.869052","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2784295 Win=46240 Len=0"
"6441","93.869053","10.7.196.56","10.15.12.16","TCP","66","[TCP Dup ACK 6440#1] 59759  >  3389 [ACK] Seq=426 Ack=2784295 Win=46240 Len=0 SLE=2785655 SRE=2785916"
"6442","93.869053","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2785916 Win=46240 Len=0"
"6443","93.874923","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2788636 Win=45900 Len=0"
"6444","93.874924","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2791356 Win=45900 Len=0"
"6445","93.879078","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2794076 Win=46580 Len=0"
"6446","93.879079","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2796796 Win=45900 Len=0"
"6447","93.879079","10.7.196.56","10.15.12.16","TCP","66","[TCP Dup ACK 6446#1] 59759  >  3389 [ACK] Seq=426 Ack=2796796 Win=45900 Len=0 SLE=2798156 SRE=2798289"
"6448","93.879080","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2798289 Win=45900 Len=0"
"6449","93.950967","10.13.24.139","10.13.24.138","UDP","60","1400  >  1400 Len=10"
"6450","93.956208","10.15.12.16","10.7.196.56","TLSv1","4507","Application Data"
"6451","93.968659","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6452","93.968660","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6453","93.968661","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6454","93.968662","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6455","93.968663","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6456","93.968664","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6457","93.970963","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2801009 Win=45900 Len=0"
"6458","93.970964","10.7.196.56","10.15.12.16","TCP","60","59759  >  3389 [ACK] Seq=426 Ack=2802742 Win=45900 Len=0"
"6459","94.013012","10.13.24.138","10.13.24.139","UDP","60","1403  >  1403 Len=4"
"6460","94.020762","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6461","94.157407","ArtesynE_30:a6:b4","Broadcast","ARP","60","Who has 10.13.24.112? Tell 10.13.24.114"
"6462","94.158294","10.13.25.12","10.13.24.136","UDP","102","4684  >  4684 Len=60"
"6463","94.158295","10.13.25.12","10.13.24.136","UDP","108","4684  >  4684 Len=66"
"6464","94.158296","10.13.25.12","10.13.24.136","UDP","102","4684  >  4684 Len=60"
"6465","94.168666","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6466","94.168667","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6467","94.168667","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6468","94.168668","10.13.27.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6469","94.168669","10.15.12.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6470","94.168670","10.13.24.2","224.0.0.18","VRRP","60","Announcement (v2)"
"6471","94.220827","10.13.24.139","10.13.24.138","UDP","60","1403  >  1403 Len=4"
"6472","94.253851","ArtesynE_30:b0:27","Broadcast","ARP","60","Who has 10.13.24.136? Tell 10.13.24.50"
"6473","94.253852","ArtesynE_30:93:d5","ArtesynE_30:b0:27","ARP","60","10.13.24.136 is at 00:01:af:30:93:d5"
"6474","94.253853","10.13.24.48","10.13.24.136","UDP","442","22532  >  22532 Len=400"
"6475","94.256769","10.13.24.136","10.13.88.131","MEGACO/SDP/SDP","579","79714 Request |=Choose one Add=$ (Mode:SR)"
"6476","94.320303","10.13.88.131","10.13.24.136","MEGACO/SDP","290","79714 Reply   |=47694 Add=RTP/2/143230"
"6477","94.321369","ArtesynE_30:93:d5","Broadcast","ARP","60","Who has 10.13.24.48? Tell 10.13.24.139"
